Preis,Wohnfläche,Zimmer,Bezirk,Ausstattungsgrad_gruppe,Beschreibung,Adresse,Preis pro qm in euro,Preis_pro_qm_angepasst,Fairness_Label
532.0,64.0,2.0,Charlottenburg-Wilmersdorf,0,"Wohnungsswap - Heilmannring

Wohnungsdetails. Adresse: Heilmannring 30, 13627 Berlin. Wohnfläche: 64 m2. Zimmeranzahl: 2. Balkon: 2. Einbauküche: Ja. Bad: Badewanne. Baujahr: 1958-1959Lage und UmgebungDie Wohnung befindet sich in einer ruhigen und gepflegten Wohnanlage aus den 50er Jahren, mit großzügigen Grünflächen zwischen den Häusern. Die Umgebung ist familienfreundlich, ruhig und bietet eine sehr angenehme Wohnqualität.Verkehrsanbindung und Einkaufsmöglichkeiten. Gute Anbindung an den öffentlichen Nahverkehr (U-Bahn Jakob Kaiser Platz und U-Bahn Halemweg). Supermärkte, Apotheken und weitere Einkaufsmöglichkeiten in Laufnähe. Parks und Freizeitmöglichkeiten in der direkten UmgebungVerfügbarkeitDie Wohnung ist ab dem 01.08.2025 verfügbar.Bei Interesse oder Fragen freuen wir uns über eine Nachricht.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Charlottenburg-Nord,Berlin(13627)",8.3125,9.23611111111111,Günstig
515.0,37.0,1.0,Neukölln,0,"Wohnungsswap - Karl-Marx-Straße

1-Zimmer-Wohnung in der Karl-Marx-Straße, die Wohnung befindet sich im Hinterhaus, die Wohnung ist ruhig. Viele Geschäfte sind in der Nähe (Rewe, Aldi, Lidl weiter weg. Nicht weit vom Hermannplatz entfernt.Ich habe eine Freundin in der Nähe. Nicht weit vom Hermannplatz entfernt.Ich habe eine Freundin und wir erwarten ein Kind, wir würden gerne eine größere Wohnung mit mindestens 75 qm und 2/3 Zimmern haben.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Neukölln,Berlin(12043)",13.91891891891892,15.465465465465465,Zu teuer
750.0,93.0,3.0,Tempelhof-Schöneberg,1,"TAUSCHWOHNUNG Altbaucharm in familienfreundlichem Kiez

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 19095)Wir suchen ab 3,5Z zentrale Wohnung mit min. 95 Quadratmeter, mit rund 1100,-warm.Jedes Zimmer ist mit originalem Stuck an der Zimmerdecke besetzt. Sehr ruhige Nebenstraße (verkehrsberuhigter Bereich/Spielstraße), nette Nachbarschaft, Parkplätze finden sich direkt vor der Haustür (gebührenfrei).Hinterhof mit ausreichend Sitzmöglichkeiten (Grillgarten) und Spielplatz. 3 Helle quadratisch geschnittene Zimmer. 5 min vom Potsdamer Platz entfernt (Bus/Bahn), unmittelbar S1 und U7. Einkaufsmöglichkeiten fußläufig (Shoppingcenter).","Schöneberg,Berlin(10827)",8.064516129032258,8.064516129032258,Günstig
1600.0,57.0,2.0,Friedrichshain-Kreuzberg,0,"OWNR: Renovierte 2-Zimmerwohnung im Friedrichshainer Kiez

Die Immobilie ist eine Wohnung mit einer Wohnfläche von 57 Quadratmetern. Das Gebäude wurde im Jahr 1900 erbaut und verfügt über insgesamt 5 Etagen. Die Wohnung selbst befindet sich im 3. Stock und wurde im Jahr 2022 zuletzt modernisiert. Der Gebäudezustand ist saniert und die Heizung erfolgt über eine Zentralheizung.Die Wohnung verfügt über ein Schlafzimmer, ein Badezimmer, sowie ein Wohnzimmer mit offener Küche. Insgesamt gibt es 2 Zimmer in der Wohnung, die durch große Fenster viel Tageslicht erhalten. Die Räume sind gut geschnitten und bieten ausreichend Platz für individuelle Gestaltungsmöglichkeiten. Das Badezimmer ist modern ausgestattet und verfügt über eine Badewanne.Die Lage der Immobilie ist zentral und bietet gute Anbindung an öffentliche Verkehrsmittel. Einkaufsmöglichkeiten, Restaurants und Schulen sind in der näheren Umgebung vorhanden. Die Wohnung eignet sich ideal für Singles oder Paare, die auf der Suche nach einer gemütlichen und modernen Wohnung sind.The apartment with a living space of 57 square meters. The building was built in 1900 and has a total of five floors. The apartment itself is located on the third floor and was last modernized in 2022. The building has been renovated and is heated by central heating.The apartment has a bedroom, a bathroom, and a living room with an open kitchen. There are two rooms in the apartment, each with plenty of natural light thanks to large windows. The rooms are well-sized and offer ample space for individual design options. The bathroom is modernly equipped and has a bathtub.The property is centrally located and offers good access to public transport. Shops, restaurants, and schools are nearby. The apartment is ideal for singles or couples looking for a cozy and modern apartment.","Friedrichshain,Berlin(10247)",28.07017543859649,31.189083820662766,Zu teuer
3100.0,198.0,5.0,Steglitz-Zehlendorf,1,"Großzügige Wohnung mit Garten - direkt am Fischtalpark

Auf dem weitläufigen Grundstück ist 2013 eine moderne Stadtvilla mit 9 Eigentumswohnungenentstanden.Bei dem vorliegenden Angebot handelt es sich um eine großzügige Erdgeschoss-Maisonette (Erd- und 1. Obergeschoss) mit einem eigenem Gartensondernutzungsbereich von ca. 170 m².Dahinter schließt sich ein großer Gemeinschaftsgarten an, der direkt an den ZehlendorferFischtalpark grenzt.Durch die Südwest- Ausrichtung des Hauses und der leichten Hangneigung sind beide Geschosseund die Terrassen optimal belichtet.","Dahlem,Berlin(14169)",15.656565656565656,15.656565656565656,Fair
2200.0,95.0,4.0,Reinickendorf,1,"Frisch sanierte 4-Zimmer Wohnung mit Garten

This property is a furnished temporary rental with a rental period of between 3 and a maximum of 12 monthsGesamte WohnungBei einer Mietdauer von weniger als 6 Monaten wird eine Mehrwertsteuer von 7% auf den Gesamtmietpreis erhoben.Die Wohnung sorgt mit der hochwertigen modernen, sowie gemütlichen Einrichtung für ein besonderes Wohnambiente.Die Frisch sanierte 4-Zimmer moderne Wohnung verfügt über 3 Schlafzimmer mit jeweils einem komfortables Kingsize Boxspring Bett. Das Masterbedroom sticht durch einen gemütlichen Wintergarten mit Ausblick auf den Innenhof heraus und bietet somit eine perfekte Möglichkeit zum Entspannen und Wohlfühlen. Das Badezimmer ist mit einer Dusche ausgestattet und ermöglicht es Ihnen, mit der eigenen Waschmaschine jederzeit bequem Ihre Wäsche zu waschen und zu trocknen (Waschtrockner). Der Essbereich bietet mit einem großen Esstisch und einer voll ausgestatteten Küche optimalen Platz für Kochabenden oder zum Empfangen von Gästen. Der große Wohnbereich lädt mit seiner gemütlichen Eckcouch, welche zu einem weiteren Bett umfunktioniert werden kann, zu gemeinsamen Fernsehabenden mit den Liebsten ein. Des weiteren stehen Ihnen ein moderner 4K Smart-TV mit Netflix und Amazon Prime, eine Sonos Soundanlage und ein kostenloser WLAN Internetzugang mit Flatrate zur Verfügung.","Reinickendorf,Berlin(13403)",23.157894736842106,23.157894736842106,Zu teuer
1050.0,109.0,4.0,Neukölln,0,"Wohnungsswap - Schudomastraße

Warmmiete1.350€ zzgl. Internet (Glasfaser) und StromUnsere schöne Wohnung hat 3,5 Zimmer und einen sehr langen Flur.1 großes Zimmer zum Innenhof, 2 Zimmer (mit einer Flügeltür verbunden) und Balkon zur relativ ruhigen Schudomastraße.Eine Besonderheit ist unser ""halbes"" Mini-Zimmer, das ebenfalls zum Innenhof liegt. Es ist 1,47 m breit und 2,50 m lang, hat aber ein Fenster und eine Heizung. Wir benutzen es als Schlafzimmer und haben dort ein komplettes Bett reingebaut.Darüber hinaus gibt es ein Badezimmer mit Wanne sowie eine Küche, groß genug für einen kleinen Esstisch.Die Mieterschaft ist sehr angenehm! Viele Nationen, viele Kinder, alle sehr nett und hilfsbereit.Die Nachbarschaft ist ebenfalls wunderbar. Gelegen zwischen dem historischen Richardplatz und dem Verkehrsberuhigten Böhmischen Platz. Viele Spielplätze, viele Cafés, viele Kneipen.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Neukölln,Berlin(12055)",9.63302752293578,10.703363914373089,Fair
360.0,52.0,2.0,Lichtenberg,1,"TAUSCHWOHNUNG Landeseigene: biete 2 Raum+Balkon suche Ähnliches

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 51466)In den zwei fast identischen Räumen und dem Flur sind wunderschöne Holzdielen, verlegt. An die Küche schließt außerdem ein Südbalkon an, auf den den ganzen Tag die Sonne scheint. Der Blick geht hauptsächlich ins Grüne, außerdem habe ich Holzfliesen verlegt die auch gerne dort bleiben können. Das Foto vom Bad habe ich vor Einzug gemacht, daher auch das Loch in der Wand - das ist da natürlich nicht mehr ;)Ich mag diese Wohnung wirklich sehr, nur wünscht sich mein Hund weniger Treppen bzw. einen Fahrstuhl...mir wäre die zweite Option um einiges lieber. Und ich habe Lust auf einen Tapeten und ggf. auch Kiezwechsel, wichtig ist mir vor allem die Möglichkeit schnell ins Grüne zu kommen und eine gute Anbindung an das öffentliche Verkehrsnetz.Die Wohnung ist sehr hell und ruhig und die Hausgemeinschaft ist super lieb. Es gibt einen Innenhof mit Garten, der mitgenutzt werden kann.Hier gibt es außerdem eine super Anbindung an alle Dinge des täglichen Bedarfs, wie auch an öffentliche Verkehrsmittel - ohne in der Wohnung etwas davon zu hören oder sehen.Es ist allgemein sehr ruhig, es gibt zwar noch ein 5. Stockwerk, dort wohnt aber nur eine Person auf der gegenüberliegenden Seite :)Auch ein Kellerabteil gehört zur Wohnung.Ich bin außerdem Mieterin bei der HOWOGE, dh. ein Tausch wäre nur mit einer Tauschwohnung einer der landeseigenen Wohnungsbaugesellschaften möglich.Ein WBS ist nicht unbedingt notwendig.","Rummelsburg,Berlin(10317)",6.923076923076923,6.923076923076923,Günstig
639.0,55.2,2.0,Charlottenburg-Wilmersdorf,1,"Einziehen- und Wohlfühlen!

Die gemütliche 3-Zimmer-Wohnung befindet sich aktuell in der Sanierung. Die Elektroanlage der gesamten Wohnung wird komplett erneuert und die Wände erhalten dahingehend eine anstrichfertige Verputzung. In allen Räumen können die Wände beliebig nach Ihren eigenen kreativen Vorstellungen gestaltet werden. Die Küche als auch das Bad werden gespachtelt und gestrichen. Die Küche verfügt über einen neuen Fliesenspiegel sowie einen Herd und eine Spüle. Für zusätzlichen Stauraum sorgt ein dazugehöriger Keller.","Geißlerpfad 1,Charlottenburg-Nord,Berlin(13627)",11.576086956521738,11.576086956521738,Günstig
2589.0,86.3,3.0,Friedrichshain-Kreuzberg,2,"das Hofgartenhaus

Nicht gefunden","Hagelberger Strasse 6a,Kreuzberg,Berlin(10965)",30.0,27.27272727272727,Fair
2316.0,78.2,3.0,Friedrichshain-Kreuzberg,2,"Neubau Erstbezug * 3 Zimmer Wohnung im 3.OG * Gäste-WC * Balkon * TG Stellplatz

PANDION MIDTOWN ist für alle da: für alle Lebensphasen, für alle Familiengrößen, für alle Wohnwünsche - eben einfach für alle Fälle. Größen von 1 bis 4 Zimmern mit ca. 46 m² bis ca. 120 m² freuen sich auf Singles, Paare oder Familien, die in ihnen den Alltag genießen - kochen, essen, schlafen, feiern, spielen. Kurz: die hier glücklich leben wollen.BITTE BEACHTEN SIE FOLGENDES: DIE WOHNUNG WIRD VORAUSSICHTLICH ENDE JUNI 2025 FERTIGGESTELLT UND DIE BESICHTIGUNG ERFOLGT AUF EINER IM BETRIEB BEFINDLICHEN BAUSTELLE.-------------------------------------------------------------------------------------------------------------------------------------------------------------------PLEASE NOTE THE FOLLOWING: THE APARTMENT IS EXPECTED TO BE COMPLETED AT THE END OF JUNE 2025 AND THE VIEWING WILL TAKE PLACE ON A CONSTRUCTION SITE THAT IS CURRENTLY UNDER CONSTRUCTION.","Pufendorfstraße 3A-3E,Friedrichshain,Berlin(10249)",29.616368286445013,26.923971169495463,Fair
619.0,21.5,1.0,Treptow-Köpenick,1,"Voll eingerichtetes Privatzimmer  in einer gemischten 6-Personen-Wohnung

Kurzbeschreibung
Weitere Informationen finden Sie unter folgendem Link:https://urbanground.de/de-DE/wohnung-mieten-berlin/bezirk-treptow-k-penick-bezirk-treptow-k-penick-549390?utm_source=ImmoweltSobald Sie sich während der Geschäftszeiten für diese Immobilie bewerben, erhalten Sie innerhalb der nächsten 15 Minuten einen Anruf vom AI-Assistenten von UrbanGround, um einen Besichtigungstermin zu vereinbaren.Ziehen Sie in dieses Privatzimmer  für eine Frau in einer gemischten 6-Personen-Wohnung für ein unkompliziertes Wohnen in einem Neubau mit voller Möblierung, Fußbodenheizung und praktischen Annehmlichkeiten wie Fahrstuhl und Waschküche, ideal für ein komfortables und sorgenfreies Leben.English:For more details please visit the below link:https://urbanground.de/en-GB/property-listing/bezirk-treptow-k-penick-bezirk-treptow-k-penick-549390?utm_source=ImmoweltOnce you apply for this property in business hours, you'll receive a call in the next 15 mins by UrbanGround's AI assistant to schedule a visit.Move into this private room  for a female in a 6 people shared mixed apartment for easy living in a new build with full furnishings, underfloor heating and practical amenities such as an elevator and laundry room, ideal for comfortable and carefree living.

Objekt
Weitere Informationen finden Sie unter folgendem Link:https://urbanground.de/de-DE/wohnung-mieten-berlin/bezirk-treptow-k-penick-bezirk-treptow-k-penick-549390?utm_source=ImmoweltDiese voll möblierte Privatzimmer in einem Neubau vereint modernen Komfort mit praktischer Ausstattung. Es verfügt über einen geräumigen Kleiderschrank, der viel Stauraum für Kleidung und persönliche Gegenstände bietet. Eine Besonderheit ist die Fußbodenheizung, die für eine angenehme Wärme sorgt und besonders in den kälteren Monaten ein gemütliches Wohngefühl vermittelt. Das Gebäude selbst ist mit einem Fahrstuhl ausgestattet, was den Alltag erleichtert, insbesondere beim Transport von Einkäufen oder schweren Gegenständen. Zudem befindet sich im Untergeschoss eine Waschküche, die allen Bewohnern zur Verfügung steht und das Waschen und Trocknen von Kleidung bequem macht.Die in unmittelbarer Nähe zum Campus der Hochschule für Technik und Wirtschaft (HTW) gelegene Wohnung befindet sich nur ca. 500 m von der Uferpromenade der Spree entfernt. Ein Fitness-Studio befindet sich auch in unmittelbarer Nähe.Die 6er WG hat sechs private Zimmer und eine gut ausgestattete Gemeinschaftsküche mit einem großen Esstisch. Ihr Zimmer verfügt über ein eigenes Badezimmer und einen Balkon.Es handelt sich bei der Wohnung um eine 6-Zimmer-WG mit Gemeinschaftsküche und Privaten Badezimmer.Parkplätze sind in der öffentlichen Umgebung reichlich vorhanden. Im Hof befinden sich Fahrradstellplätze.Annehmlichkeiten & Möbel:Einbauküche, Fahrstuhl, Provisionsfrei, Balkon, Neubau, Fußbodenheizung, Energieausweis, Esstisch, Schreibtisch, Stühle, Garderobe, Besteck, Pfannen und Küchenzubehör, Kühlschrank, Mikrowelle, Bettbezüge, Spülmaschine, Staubsauger, Bett (90x200), Regal, Waschküche, Dusche, Kleiderschrank, Korridor, Spiegel, BalkonAnmeldung: Wir stellen eine Wohnungsgeberbestätigung zur Verfügung, die nach dem Einzug ausgestellt wird.Kurzzeitvermietungen: Bei Kurzzeitvermietungen mit einer Dauer von weniger als 6 Monaten wird ein Zuschlag von 7% auf die Gesamtmiete erhoben.Reinigung: Es gibt eine obligatorische Reinigungsgebühr von 2?, die am Ende des Aufenthalts zu zahlen ist.English:For more details please visit the below link:https://urbanground.de/en-GB/property-listing/bezirk-treptow-k-penick-bezirk-treptow-k-penick-549390?utm_source=ImmoweltThis fully furnished private room in a new building combines modern comfort with practical furnishings. It has a spacious closet that offers plenty of storage space for clothes and personal items. A special feature is the underfloor heating, which provides a pleasant warmth and gives a cozy feeling, especially in the colder months. The building itself is equipped with an elevator, which makes everyday life easier, especially when transporting shopping or heavy items. There is also a laundry room in the basement, which is available to all residents and makes washing and drying clothes convenient.Located in close proximity to the campus of the University of Applied Sciences (HTW), the flat is only about 500 m from the Spree river promenade. There is also a fitness studio in the immediate vicinity.The shared rooms have a well-equipped communal kitchen with a large dining table. Of course, your room is lockable. Your room has a private bathroom & balcony.The flat is a 6-room flat-share with a shared kitchen and terrace and privat bathroom.There are plenty of parking spaces in the public area. There are bicycle parking spaces in the courtyard.Amenities & Furniture:Fitted kitchen, Elevator, Commission Free, Balcony, New Construction, Floor heating, Energy Certificate, Dining Table, Working desk, Chairs, Wardrobe, Cutlery, Pans &  kitchen accessories, Refrigerator, Microwave, Bed sheets , Dishwasher, Vacuum Cleaner, Single bed (90x200), Shelf, Laundry room, Shower, Wardrobe, Corridor, Mirror, Balcony1) Minimum duration is 3 months, while we prefer tenants with a tenure of 6 months or more2) 7% Surcharge is applicable for short-lets (duration of less than 6 months)3) The start date of the contract can be the 1st or the 16th of each month. The end date of the contract can be the 15th or the end of the month.4) Our contract charges are biweekly. This means that if your move in date is from the 1st to the 15th of the month, full rent will be charged and if your move in date is from the 16th to the end of the month, half the rent will be charged.5) Once the booking is confirmed and all documents are received, we  will send you a rental contract via email and You need to sign it & send it back to me within 48hours.6) Registration possible and the necessary document will be provided post the move-in7) The check in can only take place Monday to Friday 9 am until 6 pm. Check in on the weekends or national holidays would be possible upon request for a small fee of 100?8) Liability insurance is required for your stay and that needs to be submitted to us within 15 days from your move in date.. We recommend you to search for one yourself with a keyword ?Haftpflichtversicherung?9) Final cleaning fee: 200 ?","Rathenaustraße,Oberschöneweide,Berlin(12459)",28.790697674418606,28.790697674418606,Zu teuer
